OBJECTID,FRANODEID,COUNTRY,STATE,STFIPS,CTYFIPS,STCYFIPS,FRADISTRCT,PASSNGR,PASSNGRSTN,BNDRY,x,y
118028,390804,US,MO,29.0,71.0,29071.0,6,A,Washington,0.0,-91.0138424969529,38.5625699876082
118707,391473,US,LA,22.0,109.0,22109.0,5,A,Schriever,0.0,-90.8138539572879,29.7473732393749
119146,391903,US,IL,17.0,109.0,17109.0,4,A,Macomb,0.0,-90.6709490950159,40.4614533830118
119350,392104,US,MO,29.0,93.0,29093.0,6,A,Arcadia Valley,0.0,-90.6249357727891,37.5876328999676
119809,392551,US,WI,55.0,81.0,55081.0,4,A,Tomah,0.0,-90.5054845957738,43.9861569034312
120030,392767,US,LA,22.0,105.0,22105.0,5,A,Hammond,0.0,-90.4627239537148,30.5096710338656
120167,392903,US,MS,28.0,113.0,28113.0,3,A,McComb,0.0,-90.4525874934062,31.249238462088
120346,393082,US,MS,28.0,85.0,28085.0,3,A,Brookhaven,0.0,-90.4422547287501,31.5806175271336
120543,393276,US,MS,28.0,163.0,28163.0,3,A,Yazoo City,0.0,-90.4153461696231,32.8479265155804
120554,393287,US,MO,29.0,189.0,29189.0,6,A,Kirkwood,0.0,-90.4109966491882,38.5795008489466
120706,393438,US,MO,29.0,23.0,29023.0,6,A,Poplar Bluff,0.0,-90.3953211049726,36.7526277563985
120735,393467,US,MS,28.0,29.0,28029.0,3,A,Hazlehurst,0.0,-90.3940293752047,31.8634980903036
121050,393780,US,IL,17.0,95.0,17095.0,4,A,Galesburg,0.0,-90.3606198125711,40.947328905067
121618,394341,US,MS,28.0,119.0,28119.0,3,A,Marks,0.0,-90.2730059964235,34.2551751798067
122297,395016,US,MO,29.0,510.0,29510.0,6,A,St. Louis,0.0,-90.2133304485688,38.6244552532957
122734,395451,US,MS,28.0,49.0,28049.0,3,A,Jackson,0.0,-90.1914116122301,32.3019592612881
123010,395727,US,MS,28.0,83.0,28083.0,3,A,Greenwood,0.0,-90.1766361592679,33.5165308761336
123748,396465,US,IL,17.0,119.0,17119.0,6,A,Alton,0.0,-90.1360707365569,38.9048087260053
124565,397282,US,LA,22.0,71.0,22071.0,5,A,New Orleans,0.0,-90.0788924261403,29.9462710068223
124854,397569,US,TN,47.0,157.0,47157.0,3,A,Memphis,0.0,-90.0597276474946,35.1319795001546
126206,398905,US,IL,17.0,73.0,17073.0,4,A,Kewanee,0.0,-89.9275816073432,41.2462101420537
126511,399208,US,IL,17.0,117.0,17117.0,4,A,Carlinville,0.0,-89.8893633010099,39.2793183660298
127218,399901,US,WI,55.0,21.0,55021.0,4,A,Wisconsin Dells,0.0,-89.7781262991897,43.6271266984821
127647,400322,US,MS,28.0,109.0,28109.0,3,A,Picayune,0.0,-89.6799328559561,30.5284046955939
127937,400609,US,IL,17.0,167.0,17167.0,4,A,Springfield,0.0,-89.6518171012244,39.8023258233765
129134,401767,US,WI,55.0,21.0,55021.0,4,A,Portage,0.0,-89.4759758540133,43.5476633111772
129178,401808,US,IL,17.0,11.0,17011.0,4,A,Princeton,0.0,-89.466769452756,41.3853793315305
129583,402192,US,IL,17.0,107.0,17107.0,4,A,Lincoln,0.0,-89.3634533064276,40.1481417571905
129751,402311,US,MS,28.0,45.0,28045.0,3,A,Bay Saint Louis,0.0,-89.3356039524833,30.3082349850173
130118,402520,US,MS,28.0,35.0,28035.0,3,A,Hattiesburg,0.0,-89.2873342877399,31.3265970631581
130327,402683,US,TN,47.0,45.0,47045.0,3,A,Newbern-Dyersburg,0.0,-89.2629063597946,36.1119367958768
130511,402738,US,IL,17.0,145.0,17145.0,6,A,Du Quoin,0.0,-89.2399196358906,38.0120102206388
131036,402840,US,IL,17.0,77.0,17077.0,6,A,Carbondale,0.0,-89.2158735135007,37.7244468328996
131492,403169,US,IL,17.0,121.0,17121.0,6,A,Centralia,0.0,-89.136311748199,38.5274563361616
131553,403230,US,MS,28.0,67.0,28067.0,3,A,Laurel,0.0,-89.1282581585391,31.6924220128445
131622,403299,US,IL,17.0,99.0,17099.0,4,A,Mendota,0.0,-89.1177857372974,41.5479527433421
132409,404059,US,WI,55.0,21.0,55021.0,4,A,Columbus,0.0,-89.0137925181629,43.3413326951784
132568,404214,US,IL,17.0,113.0,17113.0,4,A,Bloomington-Normal,0.0,-88.9841460332888,40.5086084568131
133148,404787,US,KY,21.0,75.0,21075.0,3,A,Fulton,0.0,-88.8881907362974,36.5252857897057
133160,404799,US,MS,28.0,47.0,28047.0,3,A,Biloxi,0.0,-88.8856420676143,30.3991228513086
134834,406466,US,IL,17.0,105.0,17105.0,4,A,Pontiac,0.0,-88.6410694909165,40.8729636721079
134993,406620,US,IL,17.0,111.0,17111.0,4,C,Harvard,0.0,-88.6175497471471,42.4197125528339
135490,407117,US,IL,17.0,49.0,17049.0,6,A,Effingham,0.0,-88.5473583220487,39.1172138933617
135543,407170,US,IL,17.0,93.0,17093.0,4,A,Plano,0.0,-88.5381840903601,41.6621526199911
136189,407810,US,IL,17.0,89.0,17089.0,4,C,Elburn,0.0,-88.4646910772166,41.8907632000302
136416,408037,US,IL,17.0,111.0,17111.0,4,C,Woodstock,0.0,-88.4474637768909,42.3171205057197
136519,408139,US,IL,17.0,105.0,17105.0,4,A,Dwight,0.0,-88.4277983428829,41.0926303417769
136614,408234,US,IL,17.0,89.0,17089.0,4,C,Lafox,0.0,-88.4119703563601,41.8867412888411
136863,408483,US,IL,17.0,29.0,17029.0,4,A,Mattoon,0.0,-88.3760048073671,39.4831150488178
137154,408772,US,IL,17.0,89.0,17089.0,4,C,Big Timber Road,0.0,-88.3287541780072,42.058728991908
137209,408826,US,IL,17.0,111.0,17111.0,4,C,Crystal Lake,0.0,-88.3170520359051,42.2441758920593
137265,408881,US,IL,17.0,89.0,17089.0,4,C,Geneva,0.0,-88.3099316601798,41.8815407352188
137270,408886,US,IL,17.0,89.0,17089.0,4,C,Aurora,0.0,-88.3091400000727,41.7595500004939
137344,408959,US,IL,17.0,111.0,17111.0,4,C,Pingree Road,0.0,-88.298067249998,42.2341376542799
137437,409051,US,IL,17.0,89.0,17089.0,4,C,Elgin,0.0,-88.2862776479198,42.0361188936718
137466,409080,US,IL,17.0,89.0,17089.0,4,C,National Street,0.0,-88.2787065946029,42.0265351582897
137482,409096,US,IL,17.0,111.0,17111.0,4,C,Mchenry,0.0,-88.2760809151472,42.3433750929413
137701,409304,US,IL,17.0,111.0,17111.0,4,C,Cary,0.0,-88.2413385248215,42.2090565741458
137702,409305,US,IL,17.0,19.0,17019.0,4,A,Champaign-Urbana,0.0,-88.2408477428424,40.1155027783479
137855,409457,US,IL,17.0,111.0,17111.0,4,C,Fox River Grove,0.0,-88.2195186783355,42.1978380712661
137945,409547,US,IL,17.0,43.0,17043.0,4,C,Route 59,0.0,-88.2075944673053,41.7781277478005
138002,409603,US,IL,17.0,43.0,17043.0,4,C,West Chicago,0.0,-88.1990282198925,41.8809962467943
138093,409694,US,IL,17.0,31.0,17031.0,4,C,Bartlett,0.0,-88.1838195561811,41.992251195641
138099,409700,US,IL,17.0,97.0,17097.0,4,C,Fox Lake,0.0,-88.1823247173275,42.3983534263128
138270,409869,US,IL,17.0,19.0,17019.0,4,A,Rantoul,0.0,-88.1592535401087,40.3110785726841
138278,409877,US,IL,17.0,43.0,17043.0,4,C,Winfield,0.0,-88.1576150022507,41.8700133468321
138309,409908,US,IL,17.0,97.0,17097.0,4,C,Ingleside,0.0,-88.1534850893601,42.3837725723533
138322,409920,US,IL,17.0,43.0,17043.0,4,C,Hanover Park,3.0,-88.1497052759869,41.9881506973106
138341,409939,US,IL,17.0,43.0,17043.0,4,A,Naperville,0.0,-88.1455870295169,41.7798049469699
138439,410037,US,IL,17.0,31.0,17031.0,4,C,Barrington,0.0,-88.1316188916021,42.1525631496912
138446,410044,US,IL,17.0,97.0,17097.0,4,C,Long Lake,0.0,-88.1276062088561,42.3677541880547
138481,410079,US,IL,17.0,43.0,17043.0,4,C,Schaumburg,0.0,-88.1183557308611,41.9892379403037
138532,410129,US,IL,17.0,43.0,17043.0,4,C,Wheaton,0.0,-88.1120201386394,41.8643462078114
138615,410212,US,IL,17.0,97.0,17097.0,4,C,Round Lake,0.0,-88.0938789570223,42.3545648768797
138625,410222,US,IL,17.0,97.0,17097.0,4,C,Antioch,0.0,-88.0921901242882,42.4810015976414
138638,410235,US,IL,17.0,43.0,17043.0,4,C,College Ave,0.0,-88.0902272604766,41.8683144686882
138696,410292,US,IL,17.0,197.0,17197.0,4,C,Joliet,0.0,-88.0804299770698,41.5240263618607
138707,410303,US,IL,17.0,197.0,17197.0,4,A,Joliet,0.0,-88.0790767800786,41.5245320795195
138723,410318,US,IL,17.0,97.0,17097.0,4,C,Lake Villa,0.0,-88.0783519501371,42.4155062611312
138777,410371,US,IL,17.0,43.0,17043.0,4,C,Lisle,0.0,-88.0719107914964,41.7979755270746
138832,410426,US,IL,17.0,43.0,17043.0,4,C,Roselle,0.0,-88.0671063480321,41.9815195712189
138873,497451,US,IL,17.0,97.0,17097.0,4,C,Round Lake Beach,0.0,-88.0652935415005,42.3851041726541
138878,410472,US,IL,17.0,43.0,17043.0,4,C,Glen Ellyn,0.0,-88.0644992843639,41.8764404625717
138976,410570,US,IL,17.0,197.0,17197.0,4,C,Lockport,0.0,-88.0602863860057,41.5851711590251
139059,410653,US,IL,17.0,43.0,17043.0,4,C,Medinah,0.0,-88.0518736615733,41.9784402021618
139117,410711,US,IL,17.0,31.0,17031.0,4,C,Palatine,0.0,-88.0486000003537,42.113039999697
139234,410828,US,IL,17.0,97.0,17097.0,4,C,Grayslake,0.0,-88.0422766449827,42.3331653422722
139270,410864,US,AL,1.0,97.0,1097.0,3,A,Mobile,0.0,-88.038497303225,30.691713060235
139273,410867,US,IL,17.0,43.0,17043.0,4,C,Belmont,0.0,-88.0380848417623,41.7955027896346
139509,411103,US,IL,17.0,43.0,17043.0,4,C,Lombard,0.0,-88.0186875009677,41.8864203770185
139523,411117,US,IL,17.0,97.0,17097.0,4,C,Prairie Crossing/Libertyville,0.0,-88.0174302521337,42.3180609055271
139546,411140,US,IL,17.0,97.0,17097.0,4,C,Prairie Crossing,0.0,-88.0152187472279,42.3209632225348
139559,411153,US,IL,17.0,43.0,17043.0,4,C,Itasca,0.0,-88.0141225654261,41.9715917479846
139589,411183,US,IL,17.0,43.0,17043.0,4,C,Downers Grove Main Street,0.0,-88.0098731029409,41.7955578633226
139592,411186,US,IL,17.0,31.0,17031.0,4,C,Arlington Park (racetrack),0.0,-88.0089622822097,42.0954181159897
139680,411274,US,IL,17.0,31.0,17031.0,4,C,Lemont,0.0,-88.0025554419078,41.6737965047416
139717,411311,US,IL,17.0,97.0,17097.0,4,C,Mundelein,0.0,-87.9976919000775,42.2667181217664
139739,411333,US,IL,17.0,75.0,17075.0,4,A,Gilman,0.0,-87.9950084194231,40.764840663278
139752,411346,US,IL,17.0,43.0,17043.0,4,C,Fairview Avenue,0.0,-87.9939264390876,41.7955889931892
139780,411374,US,IL,17.0,197.0,17197.0,4,C,Manhattan,0.0,-87.988901473594,41.4185365674164
139813,411407,US,IL,17.0,31.0,17031.0,4,C,Arlington Heights,0.0,-87.9841200009497,42.0842700005925
139874,411469,US,IL,17.0,43.0,17043.0,4,C,Villa Park,0.0,-87.9775038774412,41.8963427889321
139888,411483,US,IL,17.0,43.0,17043.0,4,C,Westmont,0.0,-87.9764974166749,41.7956230168931
139893,411488,US,IL,17.0,43.0,17043.0,4,C,Wood Dale,0.0,-87.9751949843788,41.962500710428
139964,411559,US,IL,17.0,197.0,17197.0,4,C,New Lenox,0.0,-87.9653615895959,41.5145416991
139970,411565,US,IL,17.0,97.0,17097.0,4,C,Vernon Hills,0.0,-87.9647591182809,42.2155345408433
140005,411599,US,IL,17.0,197.0,17197.0,4,C,Laraway Road,0.0,-87.9599904601042,41.4851029045813
140025,411619,US,IL,17.0,97.0,17097.0,4,C,Libertyville,0.0,-87.9565325723861,42.2911322260453
140032,411626,US,IL,17.0,97.0,17097.0,4,C,Prairie View,0.0,-87.9553511853795,42.1974377844133
140050,411644,US,IL,17.0,43.0,17043.0,4,C,Clarendon Hills,0.0,-87.9544040807957,41.7970981661459
140141,411735,US,IL,17.0,43.0,17043.0,4,C,West Hinsdale,0.0,-87.9453957329057,41.7991327465671
140168,411762,US,IL,17.0,43.0,17043.0,4,C,Bensenville,0.0,-87.9418208513,41.9570017361524
140173,411767,US,IL,17.0,97.0,17097.0,4,C,Buffalo Grove,0.0,-87.9413337847529,42.168866167692
140174,411768,US,IL,17.0,43.0,17043.0,4,C,Elmhurst,0.0,-87.9410570075257,41.8996398427999
140243,411837,US,IL,17.0,43.0,17043.0,4,C,Hinsdale,0.0,-87.9283273670117,41.8029877200767
140249,411843,US,IL,17.0,31.0,17031.0,4,C,Wheeling,0.0,-87.9271050967782,42.1363854394916
140264,411858,US,WI,55.0,79.0,55079.0,4,A,Milwaukee Airport,0.0,-87.925116003957,42.9405742086583
140299,411893,US,WI,55.0,79.0,55079.0,4,A,Milwaukee,0.0,-87.9228076597652,43.0340184199647
140349,411943,US,IL,17.0,43.0,17043.0,4,C,Highlands,0.0,-87.9185382178498,41.8051986478666
140362,411956,US,IL,17.0,31.0,17031.0,4,C,Berkeley,0.0,-87.916138598537,41.8962945427476
140423,412017,US,IL,17.0,31.0,17031.0,4,C,Cumberland,0.0,-87.9123234508304,42.0522952644657
140497,412091,US,IL,17.0,31.0,17031.0,4,C,Prospect Heights,0.0,-87.9078952083323,42.0923599290604
140528,412122,US,WI,55.0,101.0,55101.0,4,A,Sturtevant,0.0,-87.9059347061916,42.7186778669119
140576,412170,US,IL,17.0,31.0,17031.0,4,C,Western Springs,0.0,-87.9011923713476,41.8091162931531
140778,412371,US,IL,17.0,197.0,17197.0,4,C,Mokena,0.0,-87.8868001316007,41.5309990766806
140780,412373,US,IL,17.0,31.0,17031.0,4,C,Des Plaines,0.0,-87.8867105686686,42.0408443685132
140851,412443,US,IL,17.0,31.0,17031.0,4,C,O Hare Transfer,0.0,-87.8803366345538,41.9948028481741
140869,412461,US,IL,17.0,31.0,17031.0,4,C,LaGrange Stone Avenue,0.0,-87.8783900634866,41.814266306617
140870,412462,US,IL,17.0,31.0,17031.0,4,C,Willow Springs,0.0,-87.8783522165654,41.7334247016089
140900,412492,US,IL,17.0,97.0,17097.0,4,C,Lake Forest,0.0,-87.8745550935549,42.2236692893361
140906,412498,US,IL,17.0,31.0,17031.0,4,C,Rosemont,0.0,-87.8738168293084,41.9760206177164
140907,412499,US,IL,17.0,31.0,17031.0,4,C,Orland Park 153rd,0.0,-87.8735966917581,41.6095868510625
140931,412523,US,IL,17.0,31.0,17031.0,4,A,LaGrange Road,0.0,-87.8705432615135,41.8160329254676
140936,412528,US,IL,17.0,31.0,17031.0,4,C,Schiller Park,0.0,-87.870261169853,41.9626855212072
140972,412564,US,IL,17.0,91.0,17091.0,4,A,Kankakee,0.0,-87.8659838164749,41.1192288170983
141068,412660,US,IL,17.0,31.0,17031.0,4,C,Belmont Ave / Franklin Park,0.0,-87.860467153619,41.9386807076907
141103,412695,US,IL,17.0,31.0,17031.0,4,C,Congress Park,0.0,-87.8575979390931,41.818942564532
141104,412696,US,IL,17.0,31.0,17031.0,4,C,Orland Park 143rd,0.0,-87.8575297183354,41.6324521256344
141114,412706,US,IL,17.0,31.0,17031.0,4,C,Dee Road,0.0,-87.8563304629396,42.0240494475867
141117,412709,US,IL,17.0,31.0,17031.0,4,C,Melrose Park,0.0,-87.8557050791949,41.8902632439326
141193,412785,US,IL,17.0,97.0,17097.0,4,C,Deerfield,0.0,-87.8498159721273,42.1680038865306
141246,412838,US,IL,17.0,31.0,17031.0,4,C,Brookfield,0.0,-87.8432296987373,41.8221720247044
141270,412862,US,IL,17.0,31.0,17031.0,4,C,Lake-Cook,0.0,-87.8410671726757,42.1518155278957
141279,412871,US,IL,17.0,97.0,17097.0,4,C,Lake Forest,0.0,-87.83971038422,42.252402439143
141287,412879,US,IL,17.0,31.0,17031.0,4,C,Maywood,0.0,-87.8384755717086,41.8883409071358
141296,412888,US,IL,17.0,97.0,17097.0,4,C,North Chicago,0.0,-87.8371536163264,42.3287299110963
141303,412895,US,IL,17.0,31.0,17031.0,4,C,River Grove,0.0,-87.836445354912,41.9310151710137
141327,412919,US,IL,17.0,31.0,17031.0,4,C,Hollywood (Zoo),0.0,-87.8331386931821,41.8244401180121
141340,412932,US,IL,17.0,31.0,17031.0,4,C,Park Ridge,0.0,-87.8316965620794,42.0101186114278
141376,412968,US,IL,17.0,97.0,17097.0,4,C,Waukegan,0.0,-87.828075922988,42.3609610215025
141382,412974,US,IL,17.0,31.0,17031.0,4,C,Northbrook,0.0,-87.8278030166014,42.1268138667385
141429,413021,US,IL,17.0,31.0,17031.0,4,C,River Forest,0.0,-87.824862271026,41.8868940787794
141452,413044,US,IL,17.0,97.0,17097.0,4,C,Fort Sheridan,0.0,-87.8210973849579,42.2173818762955
141463,413055,US,IL,17.0,31.0,17031.0,4,C,Palos Park,0.0,-87.8203019573165,41.6690350647734
141464,413056,US,IL,17.0,31.0,17031.0,4,C,Riverside,0.0,-87.82018797548,41.8273509702386
141474,413066,US,IL,17.0,31.0,17031.0,4,C,Edison Park,0.0,-87.8180200002379,42.0024199999549
141488,413080,US,IL,17.0,31.0,17031.0,4,C,Glen/N. Glenview,0.0,-87.8157406419855,42.097466143569
141496,413088,US,IL,17.0,31.0,17031.0,4,C,Elmwood Park,0.0,-87.8147996809799,41.9249655651953
141514,413106,US,IL,17.0,97.0,17097.0,4,C,Highwood,0.0,-87.8107116286832,42.203374932255
141525,413117,US,IL,17.0,31.0,17031.0,4,C,Tinley-80th,0.0,-87.8095781084066,41.5644392724746
141528,413120,US,IL,17.0,31.0,17031.0,4,A,Summit,0.0,-87.8093584819977,41.7951859713546
141536,413128,US,IL,17.0,31.0,17031.0,4,C,Palos Heights,0.0,-87.8071751662255,41.6819320065936
141541,413133,US,IL,17.0,31.0,17031.0,4,A,Glenview,0.0,-87.8058567843415,42.0749692392133
141563,413155,US,IL,17.0,31.0,17031.0,4,C,Harlem Ave,0.0,-87.8019326215836,41.8314541128966
141564,413156,US,IL,17.0,31.0,17031.0,4,C,Mont Clare,0.0,-87.8016081896288,41.9219059282112
141570,413162,US,IL,17.0,31.0,17031.0,4,C,Oak Park,0.0,-87.8004741528209,41.8870468844027
141575,413167,US,IL,17.0,31.0,17031.0,4,C,Norwood Park,0.0,-87.7990809233074,41.9916685083778
141577,413169,US,IL,17.0,97.0,17097.0,4,C,Highland Park,0.0,-87.7975486282997,42.1831129671371
141582,413174,US,IL,17.0,31.0,17031.0,4,C,Golf,0.0,-87.7972272515153,42.0583645455509
141593,413185,US,IL,17.0,31.0,17031.0,4,C,Worth,0.0,-87.7959464066337,41.6914558440891
141605,413196,US,IL,17.0,31.0,17031.0,4,C,Mars,0.0,-87.79441150741,41.9192930278832
141608,413199,US,IL,17.0,31.0,17031.0,4,C,Berwyn,0.0,-87.7935354272258,41.8333414977011
141639,413230,US,IL,17.0,31.0,17031.0,4,C,Galewood,0.0,-87.7858396625947,41.9165021653567
141644,413235,US,IL,17.0,31.0,17031.0,4,C,Morton Grove,0.0,-87.7850753687644,42.0350071197476
141646,413237,US,IL,17.0,31.0,17031.0,4,C,LaVergne,0.0,-87.7842890437519,41.8354197516176
141648,413239,US,IL,17.0,31.0,17031.0,4,C,Tinley Park,0.0,-87.7831087760461,41.5758845839581
141649,413240,US,IL,17.0,97.0,17097.0,4,C,Ravinia,0.0,-87.7828820224038,42.1649130513455
141659,413250,US,IL,17.0,31.0,17031.0,4,C,Chicago Ridge,0.0,-87.780562115996,41.7033173998785
141679,413270,US,IL,17.0,31.0,17031.0,4,C,Gladstone Park,0.0,-87.7779699401071,41.9797375106957
141693,413284,US,IL,17.0,97.0,17097.0,4,C,Ravinia Park,0.0,-87.7769846741917,42.1579175609354
141716,413307,US,IL,17.0,97.0,17097.0,4,C,Braeside,0.0,-87.772705322062,42.1528408648403
141739,413329,US,IL,17.0,31.0,17031.0,4,C,Hanson Park,0.0,-87.7669105506756,41.9167188783214
141745,413335,US,IL,17.0,31.0,17031.0,4,C,Edgebrook,0.0,-87.7657728873689,41.9978122991148
141774,413363,US,IL,17.0,31.0,17031.0,4,C,Jefferson Park,0.0,-87.7622215838444,41.9708202459997
141800,413388,US,IL,17.0,31.0,17031.0,4,C,Glencoe,0.0,-87.7582343800148,42.1355772731001
141817,413404,US,IL,17.0,31.0,17031.0,4,C,Forest Glen,0.0,-87.7555719756336,41.9781785371259
141867,413454,US,IL,17.0,31.0,17031.0,4,C,Oak Lawn Patriot Station,0.0,-87.7487183600218,41.7195060783039
141888,413475,US,IL,17.0,31.0,17031.0,4,C,Grand / Cicero,0.0,-87.7463792117006,41.9145224123238
141890,413477,US,IL,17.0,31.0,17031.0,4,C,Mayfair,0.0,-87.746204483988,41.9601316155379
141911,413498,US,IL,17.0,31.0,17031.0,4,C,Hubbard,0.0,-87.7444014475334,42.1192357071593
141946,413533,US,IL,17.0,31.0,17031.0,4,C,Grayland,0.0,-87.7401804903888,41.9484901430303
141984,413571,US,IL,17.0,31.0,17031.0,4,C,Oak Forest,0.0,-87.7385913356169,41.6044030479888
142055,413641,US,IL,17.0,31.0,17031.0,4,C,Winnetka,0.0,-87.7325410222783,42.1051451325885
142077,413663,US,IL,17.0,31.0,17031.0,4,C,Irving Park,0.0,-87.7298783376227,41.952496576635
142140,413726,US,IL,17.0,31.0,17031.0,4,C,Indian Hill,0.0,-87.7236806332038,42.0945474019252
142145,413731,US,IL,17.0,197.0,17197.0,4,C,University Park,0.0,-87.7232834098633,41.4591993902549
142196,413782,US,IL,17.0,31.0,17031.0,4,C,Kenilworth,0.0,-87.716841847879,42.0862259419987
142255,413841,US,IL,17.0,31.0,17031.0,4,C,Ashburn,0.0,-87.7127704108218,41.7416358050393
142265,413851,US,IL,17.0,31.0,17031.0,4,C,Midlothian,0.0,-87.7121335600826,41.626309404621
142286,413872,US,IL,17.0,31.0,17031.0,4,C,Wilmette,0.0,-87.7093695265984,42.0773950895517
142300,413886,US,IL,17.0,31.0,17031.0,4,C,Kedzie,0.0,-87.7069741536219,41.8882571309497
142331,413917,US,IL,17.0,31.0,17031.0,4,C,Wrightwood,0.0,-87.7037506830738,41.7486776381243
142401,413987,US,IL,17.0,31.0,17031.0,4,C,Central St.,0.0,-87.6981361451745,42.0639265825075
142448,414034,US,IL,17.0,31.0,17031.0,4,C,Western Avenue,0.0,-87.6906175112494,41.8900200831316
142467,414053,US,IL,17.0,31.0,17031.0,4,b,Western Ave,0.0,-87.6882597174962,41.8890833942209
142503,414089,US,IL,17.0,31.0,17031.0,4,C,Western Ave,0.0,-87.685609040621,41.8574595154002
142520,414106,US,IL,17.0,31.0,17031.0,4,C,Evanston (Davis St.),0.0,-87.6846200008831,42.0477000004263
142576,414162,US,IL,17.0,31.0,17031.0,4,C,Main St.,0.0,-87.6801066268421,42.0333924867203
142617,414203,US,IL,17.0,31.0,17031.0,4,C,Blue Island-Vermont,0.0,-87.6779860017987,41.6548537384155
142621,414207,US,IL,17.0,31.0,17031.0,4,C,Blue Island-Vermont,0.0,-87.6774310944814,41.6547967915165
142629,414215,US,IL,17.0,31.0,17031.0,4,C,Blue Island,0.0,-87.6761894682485,41.6557609918069
142639,414225,US,IL,17.0,31.0,17031.0,4,C,Rogers Park,0.0,-87.6755953234179,42.0095780460981
142647,414233,US,IL,17.0,31.0,17031.0,4,C,Prairie St,0.0,-87.6750438009526,41.6623625009171
142654,414240,US,IL,17.0,31.0,17031.0,4,C,Ravenswood,0.0,-87.6744644109505,41.9681068130213
142680,414266,US,IL,17.0,31.0,17031.0,4,C,119th St.,0.0,-87.6724733966329,41.6765934196604
142690,414276,US,IL,17.0,31.0,17031.0,4,C,115th St. - Morgan Park,0.0,-87.6714519169335,41.6849838987405
142700,414286,US,IL,17.0,31.0,17031.0,4,C,111th St. - Morgan Park,0.0,-87.6705449131439,41.692541647151
142710,414296,US,IL,17.0,31.0,17031.0,4,C,107th St. - Beverly Hills,0.0,-87.6697964152896,41.6988973865804
142718,414304,US,IL,17.0,31.0,17031.0,4,C,103rd St. - Beverly Hills,0.0,-87.6688894106018,41.7062225296715
142722,414308,US,IL,17.0,31.0,17031.0,4,C,Burr Oak,0.0,-87.6685595168901,41.6624768349544
142723,414309,US,IL,17.0,31.0,17031.0,4,C,Clybourn,0.0,-87.6684899405747,41.9171361851202
142727,414313,US,IL,17.0,31.0,17031.0,4,C,Clybourn,0.0,-87.6680527323225,41.9171091845355
142736,414322,US,IL,17.0,31.0,17031.0,4,C,95th St. - Beverly Hills,0.0,-87.6675156960895,41.7214706473596
142739,414325,US,IL,17.0,31.0,17031.0,4,C,99th St. - Beverly Hills,0.0,-87.6673268217077,41.7134017377182
142741,414327,US,IL,17.0,31.0,17031.0,4,C,91st St. - Beverly Hills,0.0,-87.6671722683597,41.7279752252199
142743,414329,US,IL,17.0,31.0,17031.0,4,A,Homewood,0.0,-87.666997577478,41.5644025003145
142795,414381,US,IL,17.0,31.0,17031.0,4,C,Ashland Ave.,0.0,-87.6606771497166,41.6693381899824
142813,414399,US,IL,17.0,31.0,17031.0,4,C,Brainerd,0.0,-87.6590002978133,41.7322044497476
142848,414434,US,IL,17.0,31.0,17031.0,4,C,103rd St. - Washington Hts.,0.0,-87.6560944976009,41.705707816602
142911,414497,US,IL,17.0,31.0,17031.0,4,C,Racine Ave.,0.0,-87.6520531693771,41.6740843419128
142922,414508,US,IL,17.0,31.0,17031.0,4,C,95th St. - Longwood,0.0,-87.6504555542719,41.7209179794644
142944,414530,US,IL,17.0,31.0,17031.0,4,C,Halsted Street,0.0,-87.6483895045769,41.860435563965
142987,414573,US,IL,17.0,31.0,17031.0,4,C,Gresham,0.0,-87.6446944598271,41.7365777385363
143007,414593,US,IL,17.0,31.0,17031.0,4,C,Harvey,0.0,-87.6436626351288,41.608408486393
143025,414611,US,IL,17.0,31.0,17031.0,4,C,West Pullman,0.0,-87.6422004302729,41.6741810706145
143040,414626,US,IL,17.0,31.0,17031.0,4,C,Chicago OTC,0.0,-87.6404794468347,41.8827554085684
143070,414656,US,IL,17.0,31.0,17031.0,4,A,Chicago (Union Station),0.0,-87.6388299989376,41.8861310001869
143071,414657,US,IL,17.0,31.0,17031.0,4,C,Union Station,0.0,-87.6386255917863,41.8786208960517
143187,414773,US,IL,17.0,31.0,17031.0,4,C,LaSalle Street,0.0,-87.6319562386055,41.8751672225854
143196,414782,US,IL,17.0,31.0,17031.0,4,C,Stewart Ridge,0.0,-87.6314528370933,41.67430577453
143285,414871,US,IL,17.0,31.0,17031.0,4,C,Millennium Station,0.0,-87.6231224773927,41.8840216034484
143310,414896,US,IL,17.0,31.0,17031.0,4,C,State St.,0.0,-87.6215658182779,41.6744336687284
143345,414931,US,IL,17.0,31.0,17031.0,4,C,18th St,0.0,-87.6181327330448,41.8582654814275
143625,415211,US,IL,17.0,31.0,17031.0,4,C,75th St. (Grand Crossing),0.0,-87.5954698571906,41.7576644942422
143712,497452,US,IL,17.0,31.0,17031.0,4,C,Stony Island,0.0,-87.5873479219072,41.7660366991065
143741,415324,US,IL,17.0,31.0,17031.0,4,C,51st/53rd St. (Hyde Park),0.0,-87.58701971613,41.8000138699874
143838,415421,US,IL,17.0,31.0,17031.0,4,C,Bryn Mawr,0.0,-87.5762999994703,41.7661300003391
143958,415540,US,AL,1.0,125.0,1125.0,3,A,Tuscaloosa,0.0,-87.560007616285,33.1932705334892
144088,415670,US,IL,17.0,31.0,17031.0,4,C,83rd St.,0.0,-87.5515212201178,41.7453295086033
